Date,ProductID,ProductName,Category,Brand,CustomerID,CustomerName,Gender,Region,StoreID,StoreName,StoreCity,Quantity,UnitPrice,Discount,SalesAmount,Profit
2023-02-20,P0225,Sealy Certainly,Home,Sealy,C0574,Joel,Female,Port Leslieborough,S016,Store_16,West Leah,10,37588,0.2,300704.0,41692.25
2024-01-01,P0343,Lays Family,Food,Lays,C0807,Bryan,Female,Martinezshire,S037,Store_37,South Tonyashire,1,6039,0.1,5435.1,870.33
2023-11-18,P0019,Samsung Face,Electronics,Samsung,C0703,Ashley,Male,East Andrestown,S045,Store_45,East Brandon,1,42352,0.15,35999.2,7291.29
2023-09-10,P0071,Dell Although,Electronics,Dell,C0220,Miranda,Female,Richardfurt,S042,Store_42,Paulmouth,2,17460,0.05,33174.0,2587.08
2023-01-28,P0299,Tefal Southern,Home,Tefal,C0670,Jonathan,Female,New Timchester,S003,Store_3,Melissatown,5,34585,0.1,155632.5,17574.7
2023-08-15,P0473,Nivea Recognize,Beauty,Nivea,C0111,Lisa,Male,East Paulfurt,S026,Store_26,Hoffmanville,5,3683,0.0,18415.0,4101.38
2023-10-05,P0434,Maybelline Any,Beauty,Maybelline,C0781,Cynthia,Female,Cartermouth,S017,Store_17,Davidmouth,7,8684,0.0,60788.0,9677.42
2023-04-19,P0176,H&M Energy,Fashion,H&M,C0682,Jamie,Male,West Lance,S043,Store_43,West Cathy,2,4170,0.05,7923.0,1712.9
2023-03-14,P0088,HP Natural,Electronics,HP,C0864,Monica,Male,Port Christophertown,S038,Store_38,Lake Kenneth,8,49378,0.15,335770.4,51991.03
2023-06-13,P0341,Lays Live,Food,Lays,C0993,Michael,Female,Matafurt,S020,Store_20,Seanstad,7,29232,0.0,204624.0,36113.05
2023-01-11,P0292,Tefal Instead,Home,Tefal,C0631,Michelle,Male,Josestad,S035,Store_35,Karenfurt,7,6919,0.15,41168.05,4133.33
2023-01-07,P0350,Lays A,Food,Lays,C0219,Michael,Female,Ortizview,S050,Store_50,Mendozastad,10,26019,0.05,247180.5,54197.84
2023-06-25,P0462,Nivea Religious,Beauty,Nivea,C0150,Dawn,Male,Brittanymouth,S009,Store_9,North Curtishaven,5,25474,0.0,127370.0,32859.39
2023-05-30,P0042,Sony Institution,Electronics,Sony,C0359,Lisa,Female,Lake Amandaport,S042,Store_42,Paulmouth,1,15428,0.15,13113.8,1692.13
2023-11-03,P0485,Shiseido During,Beauty,Shiseido,C0170,Savannah,Female,Jeffersonport,S041,Store_41,Burnshaven,7,19621,0.2,109877.6,21598.02
2023-10-31,P0470,Nivea Though,Beauty,Nivea,C0580,Julia,Female,East Christopherstad,S044,Store_44,East Traviston,2,6633,0.15,11276.1,743.55
2023-10-13,P0189,Uniqlo Trouble,Fashion,Uniqlo,C0259,Jason,Male,Hayesburgh,S011,Store_11,South Terrimouth,7,20665,0.05,137422.25,26023.02
2023-04-30,P0135,Adidas It,Fashion,Adidas,C0014,Kelsey,Male,Woodsstad,S024,Store_24,South Whitneyport,3,25085,0.15,63966.75,3342.51
2023-03-04,P0104,Nike It,Fashion,Nike,C0973,Rachael,Male,Bartonmouth,S025,Store_25,Emilybury,3,26473,0.1,71477.1,8673.32
2023-10-10,P0473,Nivea Recognize,Beauty,Nivea,C0443,James,Male,North William,S023,Store_23,Griffithtown,1,33850,0.2,27080.0,6025.47
2023-12-10,P0213,IKEA Ready,Home,IKEA,C0463,Erin,Male,Christinebury,S028,Store_28,North Jason,7,20852,0.05,138665.8,18021.18
2023-10-27,P0338,Oreo Science,Food,Oreo,C0375,Henry,Male,Morenohaven,S016,Store_16,West Leah,1,20887,0.1,18798.3,4051.51
2023-01-18,P0489,Shiseido His,Beauty,Shiseido,C0797,Peter,Female,Gibsonchester,S002,Store_2,New Laura,5,40850,0.1,183825.0,32907.41
2023-10-10,P0321,Oreo Give,Food,Oreo,C0053,Ryan,Male,Lake Michelleland,S015,Store_15,Samanthaview,2,17605,0.1,31689.0,8960.04
2023-05-04,P0406,L'Oreal Skin,Beauty,L'Oreal,C0263,Juan,Male,North Joseph,S010,Store_10,South Carla,3,506,0.1,1366.2,132.16
2023-01-18,P0248,Philips Teacher,Home,Philips,C0259,Jason,Male,Hayesburgh,S034,Store_34,Allenchester,1,45152,0.15,38379.2,10353.05
2023-03-23,P0478,Nivea So,Beauty,Nivea,C0891,Matthew,Male,New Ronald,S002,Store_2,New Laura,3,6527,0.2,15664.8,4332.18
2023-09-29,P0381,Pepsi Happen,Food,Pepsi,C0099,Thomas,Female,Lake Matthewton,S026,Store_26,Hoffmanville,3,706,0.1,1906.2,188.34
2023-03-24,P0053,Sony Color,Electronics,Sony,C0872,Jessica,Male,Lawrenceton,S015,Store_15,Samanthaview,7,30184,0.15,179594.8,53287.63
2023-04-03,P0023,Apple Feel,Electronics,Apple,C0745,Steven,Male,Lake Allisonland,S020,Store_20,Seanstad,1,36480,0.05,34656.0,6538.19
2023-07-05,P0302,Nestle Shake,Food,Nestle,C0900,Jennifer,Female,South Heatherside,S012,Store_12,Kariport,9,28075,0.2,202140.0,10730.28
2023-09-08,P0077,Dell Protect,Electronics,Dell,C0027,James,Male,Lake Chadfort,S013,Store_13,Markmouth,2,34368,0.15,58425.6,15271.2
2023-05-29,P0067,Dell Quickly,Electronics,Dell,C0308,Joshua,Male,Port Kevinside,S046,Store_46,Lisaside,1,21152,0.05,20094.4,2539.96
2023-03-07,P0324,Oreo Carry,Food,Oreo,C0732,William,Male,South Robertmouth,S020,Store_20,Seanstad,4,41120,0.2,131584.0,35527.66
2023-10-09,P0326,Oreo Various,Food,Oreo,C1000,Mary,Female,Hilltown,S011,Store_11,South Terrimouth,1,41206,0.2,32964.8,5825.04
2023-11-18,P0269,Panasonic Himself,Home,Panasonic,C0958,Michael,Female,Bettyland,S023,Store_23,Griffithtown,1,32474,0.1,29226.6,3725.02
2023-03-08,P0031,Apple Decade,Electronics,Apple,C0720,David,Female,East Don,S028,Store_28,North Jason,7,13354,0.15,79456.3,7856.72
2023-02-13,P0446,Estee Lauder Force,Beauty,Estee Lauder,C0181,Timothy,Male,East Donald,S005,Store_5,Heathermouth,2,1894,0.05,3598.6,211.34
2023-09-05,P0495,Shiseido Success,Beauty,Shiseido,C0484,Alexandra,Male,Port Justin,S044,Store_44,East Traviston,4,21027,0.1,75697.2,13714.56
2023-05-23,P0423,Maybelline Event,Beauty,Maybelline,C0413,Laura,Male,Lake Haleyport,S049,Store_49,Weissstad,10,15309,0.0,153090.0,26874.69
2023-08-02,P0157,Zara Heart,Fashion,Zara,C0717,Jonathan,Male,Barrettville,S021,Store_21,Ellisonfurt,5,26784,0.05,127224.0,29247.04
2023-02-23,P0287,Tefal Pressure,Home,Tefal,C0740,Jason,Male,Brewertown,S009,Store_9,North Curtishaven,5,21400,0.05,101650.0,11811.83
2023-01-31,P0201,IKEA Point,Home,IKEA,C0078,Cindy,Female,Walkerfurt,S002,Store_2,New Laura,3,40820,0.0,122460.0,12117.93
2023-11-25,P0312,Nestle Group,Food,Nestle,C0430,Hayley,Male,North Patrickport,S029,Store_29,Lake Kimberlyland,8,22524,0.1,162172.8,44913.4
2023-02-24,P0351,Lays Town,Food,Lays,C0465,Julie,Male,Shannonville,S023,Store_23,Griffithtown,5,9336,0.15,39678.0,6918.61
2023-03-14,P0031,Apple Decade,Electronics,Apple,C0507,William,Male,Susanfurt,S010,Store_10,South Carla,4,39639,0.1,142700.4,16552.52
2023-01-27,P0320,Nestle Light,Food,Nestle,C0531,Ashley,Male,Port Joannaton,S030,Store_30,Nicoleton,5,5344,0.0,26720.0,4138.35
2023-07-29,P0136,Adidas Herself,Fashion,Adidas,C0753,Timothy,Male,North Eddie,S009,Store_9,North Curtishaven,2,13644,0.1,24559.2,4023.99
2023-06-05,P0300,Tefal Together,Home,Tefal,C0722,Brian,Female,Smithberg,S004,Store_4,Courtneymouth,2,16502,0.2,26403.2,4989.04
2023-06-04,P0270,Panasonic Resource,Home,Panasonic,C0397,Destiny,Female,Waltersshire,S006,Store_6,Alyssaview,1,49038,0.1,44134.2,10833.62
2023-11-10,P0039,Apple Personal,Electronics,Apple,C0190,Brian,Female,Patriciaborough,S018,Store_18,Marialand,7,30150,0.15,179392.5,36557.9
2023-08-09,P0258,Philips Vote,Home,Philips,C0354,Joshua,Male,Boydton,S006,Store_6,Alyssaview,3,43395,0.1,117166.5,32253.01
2023-02-20,P0117,Nike Pass,Fashion,Nike,C0161,Justin,Male,East Amandamouth,S016,Store_16,West Leah,7,15401,0.2,86245.6,19264.62
2023-03-17,P0481,Shiseido Congress,Beauty,Shiseido,C0120,Allison,Female,Allenport,S034,Store_34,Allenchester,6,12086,0.2,58012.8,5909.11
2023-11-16,P0315,Nestle Walk,Food,Nestle,C0894,Kathryn,Female,Ralphberg,S005,Store_5,Heathermouth,3,2565,0.2,6156.0,1845.25
2023-04-28,P0120,Nike Without,Fashion,Nike,C0058,William,Female,Johnsonville,S045,Store_45,East Brandon,6,17716,0.05,100981.2,24966.57
2023-06-02,P0282,Tefal Financial,Home,Tefal,C0742,David,Female,Welchborough,S003,Store_3,Melissatown,9,43154,0.0,388386.0,64914.3
2023-10-19,P0483,Shiseido Wait,Beauty,Shiseido,C0154,Thomas,Male,New Carolyn,S028,Store_28,North Jason,2,23942,0.0,47884.0,10659.68
2023-05-01,P0123,Adidas Loss,Fashion,Adidas,C0908,Marcus,Male,Christopherfort,S011,Store_11,South Terrimouth,6,21162,0.2,101577.6,23334.89
2023-03-17,P0013,Samsung Federal,Electronics,Samsung,C0631,Michelle,Male,Josestad,S050,Store_50,Mendozastad,2,35354,0.2,56566.4,15824.96
2023-02-17,P0018,Samsung Industry,Electronics,Samsung,C0591,Daryl,Female,Greeneville,S010,Store_10,South Carla,10,10011,0.05,95104.5,7599.21
2023-08-11,P0229,Sealy West,Home,Sealy,C0664,Amber,Female,North Sheilahaven,S049,Store_49,Weissstad,5,26675,0.1,120037.5,35888.04
2023-10-02,P0046,Sony Collection,Electronics,Sony,C0954,Melissa,Male,Port Jonathan,S017,Store_17,Davidmouth,5,33428,0.2,133712.0,34231.13
2023-04-28,P0081,HP Test,Electronics,HP,C0741,John,Female,Romerofort,S027,Store_27,Jamesfort,1,26966,0.0,26966.0,2414.78
2023-03-31,P0065,Dell Throughout,Electronics,Dell,C0850,Cassie,Male,South Nicole,S038,Store_38,Lake Kenneth,7,41357,0.2,231599.2,31134.13
2023-10-04,P0262,Panasonic Assume,Home,Panasonic,C0034,Adrian,Female,Allisonview,S018,Store_18,Marialand,10,49399,0.0,493990.0,60813.72
2023-07-16,P0349,Lays Himself,Food,Lays,C0057,Maria,Male,North Erinville,S009,Store_9,North Curtishaven,6,38773,0.05,221006.1,50648.63
2023-05-08,P0067,Dell Quickly,Electronics,Dell,C0514,Gregory,Male,East Jon,S035,Store_35,Karenfurt,4,25062,0.05,95235.6,18463.97
2023-02-02,P0342,Lays Sit,Food,Lays,C0629,Michelle,Female,Sanchezhaven,S036,Store_36,Lake Ryan,1,45081,0.2,36064.8,6820.44
2023-11-02,P0466,Nivea Majority,Beauty,Nivea,C0399,Matthew,Male,Robinland,S016,Store_16,West Leah,1,19331,0.1,17397.9,4913.63
2023-05-05,P0459,Estee Lauder Through,Beauty,Estee Lauder,C0164,Jacob,Male,Thomasfort,S009,Store_9,North Curtishaven,3,31621,0.2,75890.4,18356.38
2023-02-10,P0111,Nike Shoulder,Fashion,Nike,C0299,Amber,Male,Millerchester,S026,Store_26,Hoffmanville,9,23056,0.1,186753.6,34508.91
2023-07-05,P0239,Sealy Value,Home,Sealy,C0263,Juan,Male,North Joseph,S017,Store_17,Davidmouth,9,9363,0.1,75840.3,20168.64
2023-02-06,P0454,Estee Lauder Wife,Beauty,Estee Lauder,C0276,John,Male,South Lindaview,S047,Store_47,New Megan,1,43434,0.0,43434.0,11147.11
2023-10-11,P0440,Maybelline Interest,Beauty,Maybelline,C0470,Sabrina,Female,South Adam,S020,Store_20,Seanstad,1,2837,0.15,2411.45,633.21
2023-06-27,P0228,Sealy Tonight,Home,Sealy,C0958,Michael,Female,Bettyland,S042,Store_42,Paulmouth,3,19363,0.05,55184.55,6275.89
2023-03-06,P0440,Maybelline Interest,Beauty,Maybelline,C0310,Haley,Female,East Kevinside,S005,Store_5,Heathermouth,3,13556,0.1,36601.2,6757.78
2023-12-04,P0282,Tefal Financial,Home,Tefal,C0193,Ashley,Male,Nataliestad,S036,Store_36,Lake Ryan,3,44786,0.2,107486.4,13753.09
2023-10-02,P0442,Estee Lauder Partner,Beauty,Estee Lauder,C0346,Justin,Female,Meyersfurt,S014,Store_14,Port Frances,4,45524,0.2,145676.8,32457.39
2023-12-03,P0120,Nike Without,Fashion,Nike,C0652,Daisy,Female,West Michelle,S003,Store_3,Melissatown,10,25345,0.1,228105.0,51956.81
2023-03-12,P0426,Maybelline Cup,Beauty,Maybelline,C0157,Julie,Female,Colemanland,S003,Store_3,Melissatown,1,23375,0.05,22206.25,6057.25
2023-01-03,P0024,Apple Short,Electronics,Apple,C0863,Jamie,Female,New Johnfort,S048,Store_48,Williamsmouth,2,25800,0.2,41280.0,5918.11
2023-08-08,P0297,Tefal Meeting,Home,Tefal,C0686,Sergio,Male,East Jessica,S049,Store_49,Weissstad,7,18404,0.1,115945.2,12537.63
2023-08-17,P0374,Heinz Personal,Food,Heinz,C0726,Scott,Male,Barnesville,S009,Store_9,North Curtishaven,1,24230,0.2,19384.0,3366.62
2023-05-02,P0271,Panasonic Former,Home,Panasonic,C0075,David,Male,Port Audreybury,S045,Store_45,East Brandon,9,44727,0.05,382415.85,109455.43
2023-02-01,P0265,Panasonic Thank,Home,Panasonic,C0096,Julie,Female,North Johnport,S038,Store_38,Lake Kenneth,10,25860,0.2,206880.0,32768.85
2023-11-04,P0487,Shiseido Art,Beauty,Shiseido,C0143,Denise,Female,Port Madisonstad,S003,Store_3,Melissatown,5,44169,0.0,220845.0,17521.31
2023-09-08,P0392,Pepsi Travel,Food,Pepsi,C0984,Mark,Male,Jameston,S027,Store_27,Jamesfort,8,35414,0.05,269146.4,23883.76
2023-03-17,P0248,Philips Teacher,Home,Philips,C0186,Christopher,Female,East Saraside,S022,Store_22,Geraldside,4,45714,0.0,182856.0,13396.38
2023-07-11,P0060,Sony Have,Electronics,Sony,C0155,Robert,Male,North Christophershire,S018,Store_18,Marialand,8,29836,0.0,238688.0,18620.64
2023-06-06,P0070,Dell Challenge,Electronics,Dell,C0695,Benjamin,Male,Thomasville,S037,Store_37,South Tonyashire,9,9368,0.15,71665.2,12168.07
2023-02-22,P0038,Apple Decide,Electronics,Apple,C0280,Gregory,Male,Sonyashire,S030,Store_30,Nicoleton,10,84,0.15,714.0,180.29
2023-11-14,P0125,Adidas Show,Fashion,Adidas,C0493,Matthew,Female,North Maria,S009,Store_9,North Curtishaven,4,48790,0.0,195160.0,25255.9
2023-06-17,P0309,Nestle Get,Food,Nestle,C0422,Kyle,Male,East James,S002,Store_2,New Laura,10,26883,0.05,255388.5,43262.72
2023-09-30,P0130,Adidas Quickly,Fashion,Adidas,C0664,Amber,Female,North Sheilahaven,S003,Store_3,Melissatown,7,27625,0.15,164368.75,42975.35
2023-02-09,P0473,Nivea Recognize,Beauty,Nivea,C0166,Tony,Male,Lake Ryan,S029,Store_29,Lake Kimberlyland,10,3030,0.15,25755.0,4341.02
2023-02-23,P0244,Philips Ability,Home,Philips,C0760,Theresa,Male,Carrieberg,S021,Store_21,Ellisonfurt,7,9908,0.0,69356.0,10332.89
2023-12-01,P0287,Tefal Pressure,Home,Tefal,C0227,Dawn,Male,North Tonyaport,S001,Store_1,East Jonathanview,9,34153,0.0,307377.0,84206.73
2023-03-04,P0359,Lays Might,Food,Lays,C0566,Jessica,Male,North Amy,S027,Store_27,Jamesfort,2,49064,0.1,88315.2,20052.4
2023-12-20,P0020,Samsung Seek,Electronics,Samsung,C0024,James,Female,Joshuaberg,S024,Store_24,South Whitneyport,4,13414,0.05,50973.2,12514.07
2023-01-25,P0236,Sealy Black,Home,Sealy,C0901,Sandra,Male,Scottmouth,S012,Store_12,Kariport,9,3245,0.2,23364.0,6117.91
2023-08-08,P0297,Tefal Meeting,Home,Tefal,C0855,Wesley,Female,West Paulachester,S044,Store_44,East Traviston,9,28250,0.2,203400.0,34600.35
2023-10-01,P0051,Sony Space,Electronics,Sony,C0303,Douglas,Male,North Ernest,S047,Store_47,New Megan,1,34623,0.15,29429.55,3443.12
2023-08-19,P0485,Shiseido During,Beauty,Shiseido,C0946,Rebecca,Female,Rodriguezhaven,S041,Store_41,Burnshaven,6,24735,0.2,118728.0,32761.93
2023-11-22,P0123,Adidas Loss,Fashion,Adidas,C0656,Lindsay,Female,Juanstad,S029,Store_29,Lake Kimberlyland,6,37507,0.1,202537.8,35663.34
2023-09-10,P0024,Apple Short,Electronics,Apple,C0417,Mary,Male,Dixonberg,S041,Store_41,Burnshaven,3,28609,0.1,77244.3,6731.85
2023-01-31,P0443,Estee Lauder A,Beauty,Estee Lauder,C0840,Jacqueline,Male,Hartmouth,S019,Store_19,Colemanberg,1,6210,0.0,6210.0,906.92
2023-03-22,P0135,Adidas It,Fashion,Adidas,C0658,Carla,Female,Lake Raymondtown,S011,Store_11,South Terrimouth,9,23641,0.05,202130.55,48834.86
2023-02-15,P0410,L'Oreal Know,Beauty,L'Oreal,C0469,Andrew,Male,South Markfurt,S025,Store_25,Emilybury,2,8379,0.15,14244.3,3736.5
2023-11-07,P0005,Samsung Behavior,Electronics,Samsung,C0492,Tara,Female,Jaimeport,S014,Store_14,Port Frances,7,37980,0.1,239274.0,66903.16
2023-05-22,P0286,Tefal Generation,Home,Tefal,C0172,Javier,Male,Jamesview,S022,Store_22,Geraldside,9,11714,0.05,100154.7,15555.09
2023-06-09,P0112,Nike Name,Fashion,Nike,C0093,Holly,Male,Freemanmouth,S002,Store_2,New Laura,6,26830,0.1,144882.0,23526.72
2023-06-12,P0451,Estee Lauder Light,Beauty,Estee Lauder,C0360,Nathan,Female,Sharonview,S027,Store_27,Jamesfort,2,11290,0.1,20322.0,1167.51
2023-04-15,P0033,Apple Visit,Electronics,Apple,C0515,Kathy,Male,Vegaburgh,S048,Store_48,Williamsmouth,6,22851,0.1,123395.4,21630.46
2023-03-18,P0285,Tefal She,Home,Tefal,C0180,Daniel,Male,Chaneyburgh,S022,Store_22,Geraldside,1,25045,0.05,23792.75,6107.05
2023-12-01,P0087,HP Particular,Electronics,HP,C0761,Katherine,Male,Paceborough,S045,Store_45,East Brandon,5,34572,0.15,146931.0,24887.46
2023-01-02,P0093,HP Big,Electronics,HP,C0994,Keith,Female,Morrisfort,S031,Store_31,North Rachel,1,8288,0.15,7044.8,1296.64
2023-05-15,P0361,Heinz Film,Food,Heinz,C0631,Michelle,Male,Josestad,S050,Store_50,Mendozastad,3,8712,0.2,20908.8,2514.58
2023-12-10,P0168,H&M Evening,Fashion,H&M,C0925,Taylor,Female,Jensenburgh,S047,Store_47,New Megan,5,49433,0.2,197732.0,37631.61
2023-09-07,P0337,Oreo Hope,Food,Oreo,C0145,Dylan,Male,Mcdonaldchester,S046,Store_46,Lisaside,1,18414,0.1,16572.6,1628.68
2023-09-01,P0217,IKEA Agent,Home,IKEA,C0365,Robert,Female,Lake Daniel,S003,Store_3,Melissatown,8,31824,0.2,203673.6,31029.37
2023-05-22,P0024,Apple Short,Electronics,Apple,C0904,Angela,Female,Port Ellenberg,S045,Store_45,East Brandon,5,24750,0.05,117562.5,26824.37
2023-04-18,P0043,Sony Dog,Electronics,Sony,C0790,Adrian,Female,Scottmouth,S003,Store_3,Melissatown,6,2263,0.15,11541.3,3203.86
2023-11-17,P0101,Nike Tell,Fashion,Nike,C0473,Elizabeth,Male,New Jamesbury,S014,Store_14,Port Frances,6,43489,0.1,234840.6,65081.11
2023-09-13,P0452,Estee Lauder Pay,Beauty,Estee Lauder,C0950,Austin,Female,Port Allison,S041,Store_41,Burnshaven,1,2751,0.1,2475.9,565.12
2023-01-25,P0407,L'Oreal Race,Beauty,L'Oreal,C0336,Tammy,Female,East Darrellfort,S009,Store_9,North Curtishaven,1,8786,0.05,8346.7,902.36
2023-04-22,P0404,L'Oreal Good,Beauty,L'Oreal,C0894,Kathryn,Female,Ralphberg,S046,Store_46,Lisaside,3,34413,0.15,87753.15,18262.4
2023-03-04,P0190,Uniqlo Recognize,Fashion,Uniqlo,C0575,Anthony,Female,Allenbury,S018,Store_18,Marialand,10,2145,0.05,20377.5,2290.68
2023-10-17,P0234,Sealy Guess,Home,Sealy,C0260,Travis,Male,Chavezburgh,S004,Store_4,Courtneymouth,1,21001,0.15,17850.85,1104.69
2023-04-03,P0286,Tefal Generation,Home,Tefal,C0453,Annette,Male,Deborahborough,S021,Store_21,Ellisonfurt,8,9984,0.15,67891.2,17094.89
2023-02-20,P0360,Lays Why,Food,Lays,C0967,Isaac,Female,North Jamesfort,S012,Store_12,Kariport,8,11962,0.15,81341.6,8818.32
2023-12-06,P0130,Adidas Quickly,Fashion,Adidas,C0712,Tara,Female,Grahamberg,S039,Store_39,West Shawnashire,2,13671,0.1,24607.8,2575.2
2023-06-12,P0318,Nestle Win,Food,Nestle,C0527,Kimberly,Female,West Claudia,S038,Store_38,Lake Kenneth,2,36249,0.2,57998.4,9255.89
2023-12-09,P0393,Pepsi Rise,Food,Pepsi,C0274,Clayton,Female,Younghaven,S010,Store_10,South Carla,1,12940,0.0,12940.0,2296.29
2023-04-29,P0391,Pepsi Home,Food,Pepsi,C0234,Ian,Male,Edwardsmouth,S038,Store_38,Lake Kenneth,5,3828,0.05,18183.0,2870.61
2023-05-09,P0149,Zara Thank,Fashion,Zara,C0997,Kelsey,Male,Lake Richard,S022,Store_22,Geraldside,8,7211,0.15,49034.8,8096.3
2023-07-31,P0089,HP Dinner,Electronics,HP,C0850,Cassie,Male,South Nicole,S046,Store_46,Lisaside,9,17509,0.15,133943.85,34843.73
2023-10-10,P0468,Nivea Good,Beauty,Nivea,C0044,James,Female,Port Monicafort,S009,Store_9,North Curtishaven,2,22108,0.2,35372.8,6580.44
2023-05-16,P0456,Estee Lauder Very,Beauty,Estee Lauder,C0896,Vanessa,Female,Foleyburgh,S015,Store_15,Samanthaview,7,12645,0.15,75237.75,19137.77
2023-12-21,P0333,Oreo Every,Food,Oreo,C0545,Mary,Female,Andreshire,S049,Store_49,Weissstad,1,14248,0.05,13535.6,1616.39
2023-02-06,P0046,Sony Collection,Electronics,Sony,C0697,Jeremy,Female,Murphyville,S038,Store_38,Lake Kenneth,4,4719,0.05,17932.2,1760.79
2023-10-20,P0400,Pepsi Although,Food,Pepsi,C0891,Matthew,Male,New Ronald,S045,Store_45,East Brandon,3,34635,0.05,98709.75,16163.38
2023-10-01,P0355,Lays Would,Food,Lays,C0638,Meagan,Male,Saraland,S043,Store_43,West Cathy,9,32466,0.0,292194.0,49905.01
2023-01-17,P0449,Estee Lauder Often,Beauty,Estee Lauder,C0246,Courtney,Male,Morenoberg,S009,Store_9,North Curtishaven,7,19248,0.05,127999.2,7713.14
2023-03-04,P0097,HP Think,Electronics,HP,C0822,William,Female,Lawsonfurt,S025,Store_25,Emilybury,1,3063,0.05,2909.85,734.32
2023-01-14,P0067,Dell Quickly,Electronics,Dell,C0804,Ann,Male,Donaldmouth,S016,Store_16,West Leah,5,26602,0.05,126359.5,34323.74
2023-06-02,P0319,Nestle Audience,Food,Nestle,C0043,Terri,Male,Colleenstad,S026,Store_26,Hoffmanville,2,10466,0.1,18838.8,1610.68
2023-10-21,P0418,L'Oreal Read,Beauty,L'Oreal,C0465,Julie,Male,Shannonville,S047,Store_47,New Megan,2,13656,0.2,21849.6,4078.41
2023-07-08,P0348,Lays Player,Food,Lays,C0125,Sarah,Male,New Laura,S043,Store_43,West Cathy,10,44753,0.2,358024.0,35047.48
2023-04-10,P0370,Heinz Particular,Food,Heinz,C0065,Tyler,Male,South Sarahton,S009,Store_9,North Curtishaven,9,22676,0.0,204084.0,46942.2
2023-02-18,P0342,Lays Sit,Food,Lays,C0216,Carol,Male,West Ericville,S008,Store_8,South Matthewport,5,46351,0.0,231755.0,35385.65
2023-11-30,P0199,Uniqlo Camera,Fashion,Uniqlo,C0502,Andrea,Male,South Cindy,S029,Store_29,Lake Kimberlyland,10,16985,0.2,135880.0,39441.51
2023-04-08,P0046,Sony Collection,Electronics,Sony,C0192,Debra,Female,New Aaronburgh,S005,Store_5,Heathermouth,3,22189,0.0,66567.0,7158.93
2023-12-08,P0374,Heinz Personal,Food,Heinz,C0110,Steven,Female,New Heatherview,S018,Store_18,Marialand,1,33223,0.05,31561.85,4409.63
2023-08-11,P0305,Nestle Record,Food,Nestle,C0390,Amy,Female,Dianafurt,S022,Store_22,Geraldside,10,37221,0.2,297768.0,24831.87
2023-08-02,P0096,HP If,Electronics,HP,C0140,Kathleen,Female,Amandafort,S046,Store_46,Lisaside,3,44992,0.2,107980.8,16172.41
2023-04-29,P0097,HP Think,Electronics,HP,C0341,Eric,Male,Claytown,S024,Store_24,South Whitneyport,2,14907,0.05,28323.3,5688.23
2023-07-22,P0367,Heinz Edge,Food,Heinz,C0589,Jamie,Male,Aaronton,S006,Store_6,Alyssaview,9,2227,0.15,17036.55,4055.04
2023-12-16,P0011,Samsung Crime,Electronics,Samsung,C0489,Jacqueline,Female,Martinville,S041,Store_41,Burnshaven,8,12956,0.05,98465.6,12378.93
2023-02-14,P0146,Zara Raise,Fashion,Zara,C0491,Laura,Female,South Karenton,S012,Store_12,Kariport,2,20503,0.0,41006.0,10395.21
2023-06-27,P0461,Nivea Turn,Beauty,Nivea,C0500,Matthew,Male,South Mark,S019,Store_19,Colemanberg,5,9824,0.1,44208.0,3309.56
2023-01-06,P0050,Sony Exactly,Electronics,Sony,C0371,Benjamin,Female,South Gerald,S024,Store_24,South Whitneyport,3,45789,0.05,130498.65,32398.17
2023-03-07,P0473,Nivea Recognize,Beauty,Nivea,C0502,Andrea,Male,South Cindy,S049,Store_49,Weissstad,8,28320,0.1,203904.0,12566.29
2023-08-25,P0333,Oreo Every,Food,Oreo,C0691,Christina,Male,Lisaborough,S036,Store_36,Lake Ryan,5,49974,0.1,224883.0,52130.39
2023-03-27,P0387,Pepsi Worker,Food,Pepsi,C0553,Austin,Male,New Johnland,S013,Store_13,Markmouth,6,18177,0.0,109062.0,29649.25
2023-05-14,P0202,IKEA Make,Home,IKEA,C0931,Christina,Female,Williamsburgh,S011,Store_11,South Terrimouth,8,14792,0.0,118336.0,21202.34
2023-07-10,P0216,IKEA Trouble,Home,IKEA,C0428,Brandon,Male,Lisaport,S026,Store_26,Hoffmanville,3,39546,0.1,106774.2,10040.86
2023-07-15,P0063,Dell Sister,Electronics,Dell,C0465,Julie,Male,Shannonville,S011,Store_11,South Terrimouth,8,47841,0.15,325318.8,87702.19
2023-12-05,P0290,Tefal Nearly,Home,Tefal,C0118,Melissa,Female,West Sara,S007,Store_7,Lisafurt,1,17760,0.15,15096.0,3753.15
2023-01-12,P0334,Oreo Determine,Food,Oreo,C0274,Clayton,Female,Younghaven,S011,Store_11,South Terrimouth,3,45877,0.2,110104.8,13665.45
2023-12-17,P0111,Nike Shoulder,Fashion,Nike,C0117,Michael,Male,South Spencermouth,S025,Store_25,Emilybury,4,28963,0.05,110059.4,19944.39
2023-04-24,P0283,Tefal Nature,Home,Tefal,C0820,Cynthia,Male,East Jane,S018,Store_18,Marialand,4,1745,0.05,6631.0,1688.02
2023-12-13,P0467,Nivea Responsibility,Beauty,Nivea,C0498,Patricia,Male,Boydberg,S028,Store_28,North Jason,8,23304,0.05,177110.4,15085.19
2023-04-22,P0289,Tefal Skill,Home,Tefal,C0686,Sergio,Male,East Jessica,S009,Store_9,North Curtishaven,6,12150,0.2,58320.0,3073.14
