date,productid,productname,category,brand,customerid,customername,gender,region,storeid,storename,storecity,quantity,unitprice,discount,salesamount,profit
2023-07-26,P0099,HP Him,Electronics,HP,C0484,Alexandra,Male,Port Justin,S034,Store_34,Allenchester,7,9253.00,0.10,58293.90,10494.93
2023-11-05,P0095,HP Newspaper,Electronics,HP,C0879,Jillian,Male,South Cameron,S037,Store_37,South Tonyashire,6,23505.00,0.20,112824.00,33175.85
2023-05-21,P0080,Dell Poor,Electronics,Dell,C0201,Amanda,Male,Elizabethtown,S036,Store_36,Lake Ryan,3,19275.00,0.20,46260.00,9171.42
2023-08-07,P0088,HP Natural,Electronics,HP,C0831,Kristen,Male,New Jonathan,S036,Store_36,Lake Ryan,9,42260.00,0.10,342306.00,70391.09
2023-11-24,P0222,Sealy Lot,Home,Sealy,C0848,Lisa,Female,Brooksfurt,S026,Store_26,Hoffmanville,7,28673.00,0.05,190675.45,48039.77
2023-02-02,P0422,Maybelline Find,Beauty,Maybelline,C0002,William,Male,Gomezport,S007,Store_7,Lisafurt,9,38290.00,0.20,275688.00,42452.98
2023-09-08,P0400,Pepsi Although,Food,Pepsi,C0296,Kristen,Male,East Abigail,S002,Store_2,New Laura,1,38591.00,0.10,34731.90,5010.00
2023-07-29,P0095,HP Newspaper,Electronics,HP,C0176,Cynthia,Female,Smithland,S002,Store_2,New Laura,7,717.00,0.15,4266.15,783.31
2023-02-06,P0302,Nestle Shake,Food,Nestle,C0760,Theresa,Male,Carrieberg,S008,Store_8,South Matthewport,7,33531.00,0.10,211245.30,62579.03
2023-03-17,P0196,Uniqlo Amount,Fashion,Uniqlo,C0020,Ashley,Female,Ashleyville,S025,Store_25,Emilybury,3,44229.00,0.20,106149.60,20615.67
2023-10-04,P0325,Oreo Growth,Food,Oreo,C0806,Matthew,Female,Livingstonbury,S022,Store_22,Geraldside,2,46452.00,0.10,83613.60,4675.87
2023-05-25,P0480,Nivea Movement,Beauty,Nivea,C0945,Daniel,Female,North Belinda,S022,Store_22,Geraldside,7,6046.00,0.15,35973.70,9120.11
2023-07-19,P0141,Zara None,Fashion,Zara,C0826,Johnny,Female,Tammyview,S037,Store_37,South Tonyashire,5,1093.00,0.05,5191.75,668.99
2023-01-04,P0106,Nike Shoulder,Fashion,Nike,C0243,Lucas,Male,North Anthonyborough,S030,Store_30,Nicoleton,1,47621.00,0.20,38096.80,5333.55
2023-10-03,P0294,Tefal Task,Home,Tefal,C0531,Ashley,Male,Port Joannaton,S014,Store_14,Port Frances,3,4661.00,0.20,11186.40,1335.51
2023-01-05,P0403,L'Oreal Entire,Beauty,L'Oreal,C0840,Jacqueline,Male,Hartmouth,S046,Store_46,Lisaside,3,4264.00,0.00,12792.00,1728.28
2023-06-25,P0119,Nike Film,Fashion,Nike,C0657,James,Female,New Teresamouth,S049,Store_49,Weissstad,2,42256.00,0.20,67609.60,11571.06
2023-01-03,P0391,Pepsi Home,Food,Pepsi,C0658,Carla,Female,Lake Raymondtown,S034,Store_34,Allenchester,1,3037.00,0.20,2429.60,640.02
2023-03-29,P0152,Zara None,Fashion,Zara,C0189,Tonya,Male,Jenniferview,S036,Store_36,Lake Ryan,4,31407.00,0.05,119346.60,15034.40
2023-09-08,P0361,Heinz Film,Food,Heinz,C0109,Jon,Female,Port Andrew,S006,Store_6,Alyssaview,3,2915.00,0.00,8745.00,714.14
2023-09-27,P0127,Adidas Science,Fashion,Adidas,C0051,Thomas,Male,New Lindsey,S034,Store_34,Allenchester,5,5417.00,0.15,23022.25,5767.80
2023-02-04,P0475,Nivea Hundred,Beauty,Nivea,C0103,Scott,Male,New Kennethland,S026,Store_26,Hoffmanville,5,1207.00,0.10,5431.50,1005.77
2023-05-28,P0327,Oreo Improve,Food,Oreo,C0902,Sarah,Male,Allenmouth,S041,Store_41,Burnshaven,1,20695.00,0.00,20695.00,5318.00
2023-03-29,P0090,HP Give,Electronics,HP,C0115,Christopher,Female,Bassborough,S027,Store_27,Jamesfort,9,35158.00,0.00,316422.00,19188.40
2023-09-15,P0218,IKEA Machine,Home,IKEA,C0773,Erika,Female,South Carolineburgh,S043,Store_43,West Cathy,2,573.00,0.05,1088.70,209.11
2023-11-30,P0027,Apple Still,Electronics,Apple,C0522,Jeremiah,Female,Scottland,S015,Store_15,Samanthaview,1,3033.00,0.15,2578.05,177.27
2023-05-27,P0458,Estee Lauder Business,Beauty,Estee Lauder,C0971,Jeremy,Female,West Michelle,S040,Store_40,New Sandraton,3,23594.00,0.05,67242.90,5961.65
2023-09-24,P0437,Maybelline Central,Beauty,Maybelline,C0276,John,Male,South Lindaview,S046,Store_46,Lisaside,5,7634.00,0.05,36261.50,5299.19
2023-12-28,P0313,Nestle See,Food,Nestle,C0887,Glenn,Male,Contrerasfurt,S013,Store_13,Markmouth,10,21088.00,0.15,179248.00,20037.65
2023-08-17,P0145,Zara Pattern,Fashion,Zara,C0351,Raymond,Female,Bretttown,S020,Store_20,Seanstad,10,42425.00,0.00,424250.00,76093.52
2023-03-18,P0358,Lays Drop,Food,Lays,C0945,Daniel,Female,North Belinda,S017,Store_17,Davidmouth,2,49167.00,0.15,83583.90,11188.31
2023-12-13,P0067,Dell Quickly,Electronics,Dell,C1000,Mary,Female,Hilltown,S017,Store_17,Davidmouth,4,36205.00,0.20,115856.00,11653.68
2023-02-13,P0484,Shiseido Some,Beauty,Shiseido,C0022,Jamie,Male,Williammouth,S009,Store_9,North Curtishaven,3,25500.00,0.20,61200.00,6431.73
2023-05-22,P0249,Philips Much,Home,Philips,C0286,Dwayne,Female,South Nataliemouth,S034,Store_34,Allenchester,1,7741.00,0.15,6579.85,1183.22
2023-09-27,P0058,Sony She,Electronics,Sony,C0092,Benjamin,Male,Port John,S035,Store_35,Karenfurt,6,44850.00,0.05,255645.00,72439.65
2023-03-06,P0153,Zara It,Fashion,Zara,C0289,Karen,Male,Sellersland,S008,Store_8,South Matthewport,6,1722.00,0.20,8265.60,471.61
2023-02-25,P0384,Pepsi Analysis,Food,Pepsi,C0095,Monica,Male,South James,S048,Store_48,Williamsmouth,5,46792.00,0.10,210564.00,31279.08
2023-10-02,P0215,IKEA Require,Home,IKEA,C0262,Mitchell,Male,Port Darrenville,S050,Store_50,Mendozastad,5,16625.00,0.00,83125.00,13919.34
2023-12-31,P0310,Nestle Region,Food,Nestle,C0564,Alicia,Female,Brookschester,S005,Store_5,Heathermouth,1,11637.00,0.10,10473.30,1031.34
2023-11-03,P0247,Philips Behavior,Home,Philips,C0857,Debra,Female,Lake Aprilport,S030,Store_30,Nicoleton,4,8061.00,0.00,32244.00,2069.99
2023-09-19,P0012,Samsung Material,Electronics,Samsung,C0753,Timothy,Male,North Eddie,S042,Store_42,Paulmouth,9,48197.00,0.10,390395.70,59801.16
2023-11-01,P0437,Maybelline Central,Beauty,Maybelline,C0204,Neil,Male,South Amanda,S031,Store_31,North Rachel,7,1456.00,0.10,9172.80,1451.29
2023-06-08,P0316,Nestle Subject,Food,Nestle,C0575,Anthony,Female,Allenbury,S050,Store_50,Mendozastad,1,44008.00,0.00,44008.00,7943.51
2023-06-10,P0098,HP Great,Electronics,HP,C0110,Steven,Female,New Heatherview,S006,Store_6,Alyssaview,1,12000.00,0.00,12000.00,1586.18
2023-08-26,P0468,Nivea Good,Beauty,Nivea,C0529,Bailey,Female,New Anthonyburgh,S040,Store_40,New Sandraton,2,9925.00,0.05,18857.50,1386.19
2023-11-05,P0363,Heinz Suddenly,Food,Heinz,C0691,Christina,Male,Lisaborough,S001,Store_1,East Jonathanview,1,36259.00,0.00,36259.00,8009.15
2023-12-20,P0424,Maybelline Color,Beauty,Maybelline,C0253,Joshua,Male,New Jamesmouth,S009,Store_9,North Curtishaven,3,6993.00,0.10,18881.10,5159.18
2023-02-02,P0040,Apple Boy,Electronics,Apple,C0483,Erik,Female,Lake Colleenland,S033,Store_33,Adamfurt,2,38717.00,0.15,65818.90,9136.77
2023-07-11,P0095,HP Newspaper,Electronics,HP,C0372,Cody,Male,Keithview,S031,Store_31,North Rachel,1,47083.00,0.15,40020.55,11342.43
2023-03-24,P0209,IKEA Rate,Home,IKEA,C0760,Theresa,Male,Carrieberg,S045,Store_45,East Brandon,7,41081.00,0.00,287567.00,84309.06
2023-04-17,P0461,Nivea Turn,Beauty,Nivea,C0744,Sandra,Male,Donaldview,S043,Store_43,West Cathy,3,36419.00,0.05,103794.15,5415.84
2023-12-03,P0097,HP Think,Electronics,HP,C0982,Rodney,Female,East Angela,S041,Store_41,Burnshaven,5,28308.00,0.20,113232.00,20413.62
2023-08-18,P0189,Uniqlo Trouble,Fashion,Uniqlo,C0378,James,Male,Fischerburgh,S029,Store_29,Lake Kimberlyland,7,11596.00,0.00,81172.00,20373.73
2023-09-24,P0431,Maybelline Maybe,Beauty,Maybelline,C0011,John,Male,Davidtown,S040,Store_40,New Sandraton,9,10029.00,0.15,76721.85,10714.93
2023-12-05,P0172,H&M Green,Fashion,H&M,C0862,Darren,Male,East Richard,S028,Store_28,North Jason,2,40395.00,0.10,72711.00,16086.52
2023-11-03,P0225,Sealy Certainly,Home,Sealy,C0842,Justin,Male,Port Josestad,S029,Store_29,Lake Kimberlyland,8,27878.00,0.10,200721.60,49096.08
2023-10-16,P0346,Lays Significant,Food,Lays,C0016,Christopher,Male,Jamestown,S003,Store_3,Melissatown,5,14433.00,0.20,57732.00,6047.19
2023-10-28,P0447,Estee Lauder Statement,Beauty,Estee Lauder,C0383,Jose,Male,Lake Daniel,S035,Store_35,Karenfurt,10,45753.00,0.00,457530.00,45377.80
2023-09-22,P0367,Heinz Edge,Food,Heinz,C0070,Tonya,Female,New Lauraland,S032,Store_32,Port Dannyborough,2,15216.00,0.20,24345.60,7274.09
2023-06-04,P0037,Apple General,Electronics,Apple,C0550,Darryl,Male,Perryton,S035,Store_35,Karenfurt,10,11153.00,0.05,105953.50,19880.15
2023-01-06,P0021,Apple Discussion,Electronics,Apple,C0577,Christopher,Male,East Nancy,S016,Store_16,West Leah,3,46229.00,0.00,138687.00,37657.78
2023-05-17,P0251,Philips Research,Home,Philips,C0366,Mark,Female,Peterfort,S033,Store_33,Adamfurt,1,20882.00,0.05,19837.90,4686.82
2023-11-17,P0147,Zara I,Fashion,Zara,C0477,Mary,Male,Lake Christopherstad,S044,Store_44,East Traviston,9,15531.00,0.15,118812.15,17713.81
2023-05-30,P0005,Samsung Behavior,Electronics,Samsung,C0571,Jennifer,Male,Port Nicholasberg,S008,Store_8,South Matthewport,7,9199.00,0.10,57953.70,12883.37
2023-02-05,P0040,Apple Boy,Electronics,Apple,C0741,John,Female,Romerofort,S003,Store_3,Melissatown,4,47625.00,0.15,161925.00,35868.24
2023-10-07,P0092,HP We,Electronics,HP,C0303,Douglas,Male,North Ernest,S002,Store_2,New Laura,2,21195.00,0.00,42390.00,10841.51
2023-03-05,P0230,Sealy Set,Home,Sealy,C0052,Michele,Female,West Kaylafurt,S048,Store_48,Williamsmouth,3,27698.00,0.20,66475.20,5941.35
2023-01-17,P0199,Uniqlo Camera,Fashion,Uniqlo,C0212,Donald,Male,Dawnchester,S018,Store_18,Marialand,8,24680.00,0.00,197440.00,18718.01
2023-07-19,P0186,Uniqlo Area,Fashion,Uniqlo,C0196,Jennifer,Male,West Linda,S027,Store_27,Jamesfort,4,364.00,0.05,1383.20,346.18
2023-09-11,P0490,Shiseido Radio,Beauty,Shiseido,C0375,Henry,Male,Morenohaven,S006,Store_6,Alyssaview,9,17561.00,0.00,158049.00,38453.62
2023-05-06,P0019,Samsung Face,Electronics,Samsung,C0083,Tamara,Female,Wesleyfurt,S032,Store_32,Port Dannyborough,7,9232.00,0.15,54930.40,8673.29
2023-12-27,P0287,Tefal Pressure,Home,Tefal,C0854,Ryan,Male,East Nicholasfort,S038,Store_38,Lake Kenneth,6,26085.00,0.15,133033.50,36312.66
2023-06-25,P0100,HP List,Electronics,HP,C0813,Jason,Female,Mariashire,S007,Store_7,Lisafurt,4,12029.00,0.20,38492.80,11423.66
2023-03-21,P0053,Sony Color,Electronics,Sony,C0806,Matthew,Female,Livingstonbury,S033,Store_33,Adamfurt,1,5656.00,0.15,4807.60,689.42
2023-12-02,P0500,Shiseido Trade,Beauty,Shiseido,C0833,Angela,Female,Lake Thomasstad,S002,Store_2,New Laura,5,20255.00,0.00,101275.00,20584.94
2023-08-24,P0015,Samsung Western,Electronics,Samsung,C0590,Patrick,Male,North Sonia,S009,Store_9,North Curtishaven,2,25938.00,0.20,41500.80,2370.58
2023-05-06,P0081,HP Test,Electronics,HP,C0338,Christian,Female,North Victoria,S021,Store_21,Ellisonfurt,7,10641.00,0.05,70762.65,10286.74
2023-08-03,P0464,Nivea Sort,Beauty,Nivea,C0137,Daniel,Female,South Laurashire,S036,Store_36,Lake Ryan,3,44358.00,0.15,113112.90,22132.66
2023-11-24,P0281,Tefal Against,Home,Tefal,C0803,Paul,Male,Myersmouth,S006,Store_6,Alyssaview,2,32346.00,0.15,54988.20,14496.38
2023-06-25,P0272,Panasonic Father,Home,Panasonic,C0153,Nicholas,Male,Port Wendy,S025,Store_25,Emilybury,1,16887.00,0.20,13509.60,1174.56
2023-01-30,P0248,Philips Teacher,Home,Philips,C0264,Alexandra,Male,Amymouth,S025,Store_25,Emilybury,4,43097.00,0.10,155149.20,28031.64
2023-10-27,P0003,Samsung Could,Electronics,Samsung,C0692,Nancy,Male,Jenniferbury,S005,Store_5,Heathermouth,8,15117.00,0.00,120936.00,12290.71
2023-02-07,P0166,H&M Lay,Fashion,H&M,C0882,Holly,Male,East Patrickburgh,S027,Store_27,Jamesfort,6,39224.00,0.10,211809.60,40825.98
2023-07-29,P0381,Pepsi Happen,Food,Pepsi,C0823,Sharon,Female,East Steven,S032,Store_32,Port Dannyborough,4,44125.00,0.15,150025.00,9592.62
2023-07-30,P0330,Oreo Order,Food,Oreo,C0188,Debra,Male,Christopherville,S012,Store_12,Kariport,7,17666.00,0.00,123662.00,9131.35
2023-08-08,P0272,Panasonic Father,Home,Panasonic,C0317,Derek,Male,Thomasburgh,S031,Store_31,North Rachel,10,24962.00,0.10,224658.00,31387.32
2023-12-02,P0134,Adidas Fly,Fashion,Adidas,C0977,Lori,Male,Port Miabury,S022,Store_22,Geraldside,7,43946.00,0.00,307622.00,17095.77
2023-09-27,P0213,IKEA Ready,Home,IKEA,C0650,Laura,Male,New Rebecca,S006,Store_6,Alyssaview,3,24963.00,0.00,74889.00,7652.19
2023-03-26,P0127,Adidas Science,Fashion,Adidas,C0556,John,Female,North John,S018,Store_18,Marialand,7,8036.00,0.10,50626.80,10186.73
2023-07-08,P0339,Oreo Worker,Food,Oreo,C0902,Sarah,Male,Allenmouth,S038,Store_38,Lake Kenneth,2,1405.00,0.10,2529.00,605.70
2023-04-30,P0090,HP Give,Electronics,HP,C0472,Lindsey,Male,Armstrongfurt,S037,Store_37,South Tonyashire,3,14693.00,0.10,39671.10,2268.28
2023-02-06,P0271,Panasonic Former,Home,Panasonic,C0388,Jennifer,Female,Port Carrietown,S002,Store_2,New Laura,5,5606.00,0.05,26628.50,4333.84
2023-02-06,P0356,Lays Your,Food,Lays,C0905,Johnny,Female,New James,S044,Store_44,East Traviston,7,48873.00,0.00,342111.00,42944.18
2023-11-13,P0029,Apple Little,Electronics,Apple,C0699,Heather,Male,Sextonside,S012,Store_12,Kariport,8,27276.00,0.20,174566.40,30348.39
2023-06-29,P0195,Uniqlo Seven,Fashion,Uniqlo,C0009,Jessica,Male,South Amanda,S013,Store_13,Markmouth,9,10415.00,0.20,74988.00,20831.32
2023-10-14,P0356,Lays Your,Food,Lays,C0061,Sara,Male,Cassandraborough,S014,Store_14,Port Frances,1,38904.00,0.05,36958.80,2506.15
2023-04-14,P0221,Sealy Actually,Home,Sealy,C0424,Michael,Male,Kirstenborough,S048,Store_48,Williamsmouth,7,10724.00,0.20,60054.40,12967.28
2023-02-16,P0005,Samsung Behavior,Electronics,Samsung,C0866,James,Female,North Haleyview,S021,Store_21,Ellisonfurt,8,15110.00,0.00,120880.00,20891.22
2023-10-30,P0444,Estee Lauder Paper,Beauty,Estee Lauder,C0110,Steven,Female,New Heatherview,S010,Store_10,South Carla,6,27207.00,0.10,146917.80,37393.35
2023-11-22,P0431,Maybelline Maybe,Beauty,Maybelline,C0201,Amanda,Male,Elizabethtown,S028,Store_28,North Jason,6,3342.00,0.15,17044.20,3211.43
2023-08-16,P0086,HP Evidence,Electronics,HP,C0209,Jennifer,Male,Angelachester,S048,Store_48,Williamsmouth,5,7402.00,0.05,35159.50,7728.19
2023-06-17,P0228,Sealy Tonight,Home,Sealy,C0026,Wendy,Female,Port Jessefurt,S026,Store_26,Hoffmanville,3,48264.00,0.10,130312.80,14904.78
2023-07-01,P0242,Philips Simply,Home,Philips,C0770,Alicia,Male,West Jennifer,S032,Store_32,Port Dannyborough,6,39896.00,0.05,227407.20,16471.69
2023-02-26,P0254,Philips Special,Home,Philips,C0353,Anthony,Male,New Justinmouth,S031,Store_31,North Rachel,8,16340.00,0.20,104576.00,22972.51
2023-01-29,P0287,Tefal Pressure,Home,Tefal,C0559,Kelly,Male,Kevinshire,S043,Store_43,West Cathy,6,28917.00,0.15,147476.70,28533.59
2023-09-05,P0437,Maybelline Central,Beauty,Maybelline,C0869,Annette,Male,South Nancy,S050,Store_50,Mendozastad,8,14854.00,0.10,106948.80,29013.12
2023-04-28,P0315,Nestle Walk,Food,Nestle,C0780,David,Male,East Mark,S013,Store_13,Markmouth,3,14855.00,0.05,42336.75,8200.49
2023-09-19,P0467,Nivea Responsibility,Beauty,Nivea,C0593,Patricia,Female,Lake Dawnmouth,S007,Store_7,Lisafurt,7,38311.00,0.10,241359.30,60314.92
2023-11-30,P0222,Sealy Lot,Home,Sealy,C0641,Richard,Male,Port Patrickchester,S029,Store_29,Lake Kimberlyland,10,33476.00,0.20,267808.00,30748.21
2023-11-16,P0079,Dell Range,Electronics,Dell,C0390,Amy,Female,Dianafurt,S009,Store_9,North Curtishaven,7,48718.00,0.10,306923.40,74992.17
2023-10-28,P0146,Zara Raise,Fashion,Zara,C1000,Mary,Female,Hilltown,S020,Store_20,Seanstad,3,5604.00,0.15,14290.20,3339.82
2023-05-03,P0189,Uniqlo Trouble,Fashion,Uniqlo,C0639,Vanessa,Male,North Donna,S049,Store_49,Weissstad,6,26578.00,0.10,143521.20,17745.01
2023-02-10,P0005,Samsung Behavior,Electronics,Samsung,C0510,Sarah,Male,Sydneyton,S004,Store_4,Courtneymouth,8,24458.00,0.05,185880.80,10239.53
2023-07-06,P0154,Zara Send,Fashion,Zara,C0728,John,Male,Stanleyside,S007,Store_7,Lisafurt,8,9505.00,0.15,64634.00,16527.35
2023-09-01,P0095,HP Newspaper,Electronics,HP,C0587,Erica,Male,Julieland,S014,Store_14,Port Frances,9,6302.00,0.10,51046.20,8479.95
2023-04-18,P0286,Tefal Generation,Home,Tefal,C0056,Amanda,Male,West Robert,S034,Store_34,Allenchester,10,14079.00,0.05,133750.50,10100.09
2023-09-25,P0411,L'Oreal Space,Beauty,L'Oreal,C0900,Jennifer,Female,South Heatherside,S030,Store_30,Nicoleton,5,40023.00,0.20,160092.00,20369.23
2023-08-17,P0135,Adidas It,Fashion,Adidas,C0668,Kaitlyn,Male,Kathrynville,S016,Store_16,West Leah,8,18005.00,0.15,122434.00,11712.02
2023-07-10,P0498,Shiseido Foreign,Beauty,Shiseido,C0505,Timothy,Male,South Peggy,S031,Store_31,North Rachel,9,15578.00,0.05,133191.90,20161.00
2023-09-03,P0417,L'Oreal Help,Beauty,L'Oreal,C0810,Larry,Female,North Andrewside,S043,Store_43,West Cathy,7,43918.00,0.15,261312.10,70412.05
2023-10-13,P0393,Pepsi Rise,Food,Pepsi,C0201,Amanda,Male,Elizabethtown,S002,Store_2,New Laura,7,24067.00,0.05,160045.55,25630.71
2023-06-21,P0286,Tefal Generation,Home,Tefal,C0942,Michael,Male,West Kimberlyland,S011,Store_11,South Terrimouth,2,5514.00,0.05,10476.60,1446.24
2023-04-20,P0054,Sony Enter,Electronics,Sony,C0103,Scott,Male,New Kennethland,S013,Store_13,Markmouth,3,2050.00,0.00,6150.00,1794.56
2023-03-06,P0400,Pepsi Although,Food,Pepsi,C0371,Benjamin,Female,South Gerald,S022,Store_22,Geraldside,1,44335.00,0.05,42118.25,7985.24
2023-07-15,P0447,Estee Lauder Statement,Beauty,Estee Lauder,C0367,Mary,Male,Port Chadburgh,S044,Store_44,East Traviston,1,20647.00,0.05,19614.65,4829.80
2023-09-22,P0328,Oreo American,Food,Oreo,C0098,Lynn,Female,Port Mitchelltown,S046,Store_46,Lisaside,1,19091.00,0.15,16227.35,2151.48
2023-11-30,P0148,Zara Always,Fashion,Zara,C0423,Natasha,Male,Jonesmouth,S042,Store_42,Paulmouth,3,25415.00,0.00,76245.00,11572.64
2023-02-21,P0421,Maybelline Effort,Beauty,Maybelline,C0839,Jessica,Female,Christineside,S031,Store_31,North Rachel,8,2641.00,0.05,20071.60,3021.64
2023-09-18,P0431,Maybelline Maybe,Beauty,Maybelline,C0182,Anthony,Female,Erikaland,S025,Store_25,Emilybury,8,25382.00,0.15,172597.60,18246.73
2023-12-30,P0114,Nike Specific,Fashion,Nike,C0287,Brian,Male,Kaylashire,S033,Store_33,Adamfurt,4,11958.00,0.05,45440.40,8941.86
2023-01-25,P0038,Apple Decide,Electronics,Apple,C0606,Robin,Male,Lake Aprilchester,S042,Store_42,Paulmouth,1,24823.00,0.05,23581.85,1352.90
2023-07-25,P0450,Estee Lauder Trip,Beauty,Estee Lauder,C0271,Claire,Female,Rosalesborough,S022,Store_22,Geraldside,10,38821.00,0.20,310568.00,37044.12
2023-06-14,P0474,Nivea Of,Beauty,Nivea,C0518,Brian,Female,New Michael,S047,Store_47,New Megan,10,24127.00,0.15,205079.50,51045.73
2023-08-19,P0229,Sealy West,Home,Sealy,C0197,Michael,Female,Jameschester,S045,Store_45,East Brandon,5,19978.00,0.05,94895.50,20931.80
2023-09-09,P0230,Sealy Set,Home,Sealy,C0245,Nicole,Male,Port Michaelburgh,S002,Store_2,New Laura,9,17570.00,0.10,142317.00,16179.36
2023-02-19,P0363,Heinz Suddenly,Food,Heinz,C0549,Linda,Male,South Brianberg,S047,Store_47,New Megan,1,12875.00,0.00,12875.00,895.08
2023-03-19,P0263,Panasonic Join,Home,Panasonic,C0005,Bryan,Female,Harveyhaven,S036,Store_36,Lake Ryan,9,18670.00,0.00,168030.00,34717.90
2023-07-14,P0474,Nivea Of,Beauty,Nivea,C0992,Michael,Male,Nathanielville,S006,Store_6,Alyssaview,4,3671.00,0.15,12481.40,2317.59
2023-07-19,P0200,Uniqlo Democratic,Fashion,Uniqlo,C0385,Carolyn,Female,Mendezport,S024,Store_24,South Whitneyport,5,883.00,0.00,4415.00,667.61
2023-09-17,P0365,Heinz Until,Food,Heinz,C0720,David,Female,East Don,S020,Store_20,Seanstad,9,26227.00,0.15,200636.55,32838.34
2023-12-19,P0044,Sony However,Electronics,Sony,C0832,Ellen,Male,Fischerbury,S013,Store_13,Markmouth,4,43691.00,0.00,174764.00,27407.34
2023-10-19,P0094,HP Somebody,Electronics,HP,C0094,James,Female,Nancyshire,S006,Store_6,Alyssaview,7,33236.00,0.15,197754.20,53743.45
2023-10-05,P0497,Shiseido Simply,Beauty,Shiseido,C0232,Jamie,Male,Robinsontown,S011,Store_11,South Terrimouth,9,29250.00,0.15,223762.50,25362.91
2023-04-08,P0034,Apple Best,Electronics,Apple,C0223,Sharon,Female,Schmidthaven,S050,Store_50,Mendozastad,10,49763.00,0.05,472748.50,110619.41
2023-09-13,P0010,Samsung Thing,Electronics,Samsung,C0900,Jennifer,Female,South Heatherside,S006,Store_6,Alyssaview,8,44799.00,0.10,322552.80,24914.22
2023-03-20,P0383,Pepsi Practice,Food,Pepsi,C0374,Eric,Male,Kathleenside,S044,Store_44,East Traviston,8,17609.00,0.20,112697.60,9903.53
2023-10-19,P0096,HP If,Electronics,HP,C0242,Norman,Female,Guzmanbury,S025,Store_25,Emilybury,1,17260.00,0.00,17260.00,2696.29
2023-08-14,P0164,H&M Should,Fashion,H&M,C0148,David,Male,North Gabrielle,S030,Store_30,Nicoleton,8,16394.00,0.00,131152.00,20822.63
2023-04-27,P0337,Oreo Hope,Food,Oreo,C0181,Timothy,Male,East Donald,S033,Store_33,Adamfurt,4,43057.00,0.15,146393.80,14091.41
2023-01-01,P0474,Nivea Of,Beauty,Nivea,C0360,Nathan,Female,Sharonview,S030,Store_30,Nicoleton,2,3779.00,0.20,6046.40,1314.65
2023-10-03,P0188,Uniqlo Work,Fashion,Uniqlo,C0345,Spencer,Male,North Rachel,S034,Store_34,Allenchester,9,5493.00,0.15,42021.45,3647.98
2023-04-01,P0169,H&M Prevent,Fashion,H&M,C0213,Stephanie,Male,Schultzstad,S040,Store_40,New Sandraton,1,30893.00,0.00,30893.00,6426.88
2023-03-30,P0156,Zara Still,Fashion,Zara,C0203,Steven,Male,South Amyborough,S049,Store_49,Weissstad,8,19919.00,0.20,127481.60,17029.83
2023-11-24,P0113,Nike Threat,Fashion,Nike,C0875,Jacqueline,Female,Serranomouth,S017,Store_17,Davidmouth,8,25078.00,0.05,190592.80,35969.13
2023-07-07,P0046,Sony Collection,Electronics,Sony,C0992,Michael,Male,Nathanielville,S039,Store_39,West Shawnashire,5,6018.00,0.00,30090.00,6569.04
2023-07-01,P0150,Zara Occur,Fashion,Zara,C0892,Carla,Male,Burtonshire,S032,Store_32,Port Dannyborough,7,31970.00,0.10,201411.00,34341.81
2023-08-11,P0428,Maybelline Response,Beauty,Maybelline,C0567,Paul,Male,New Nicole,S011,Store_11,South Terrimouth,6,45712.00,0.10,246844.80,13726.68
2023-01-29,P0218,IKEA Machine,Home,IKEA,C0661,Jason,Male,Stacytown,S031,Store_31,North Rachel,3,27628.00,0.15,70451.40,11966.27
2023-10-06,P0136,Adidas Herself,Fashion,Adidas,C0787,Christopher,Male,South Megan,S003,Store_3,Melissatown,7,48554.00,0.10,305890.20,27311.12
2023-01-27,P0147,Zara I,Fashion,Zara,C0880,John,Male,Walkerhaven,S007,Store_7,Lisafurt,10,20854.00,0.15,177259.00,30771.35
2023-06-14,P0440,Maybelline Interest,Beauty,Maybelline,C0246,Courtney,Male,Morenoberg,S031,Store_31,North Rachel,3,48426.00,0.15,123486.30,35555.52
2023-06-29,P0441,Estee Lauder Well,Beauty,Estee Lauder,C0453,Annette,Male,Deborahborough,S005,Store_5,Heathermouth,5,6975.00,0.00,34875.00,6341.31
2023-04-03,P0428,Maybelline Response,Beauty,Maybelline,C0614,Dana,Female,South Lisaland,S045,Store_45,East Brandon,5,27228.00,0.05,129333.00,8836.06
2023-02-28,P0250,Philips Image,Home,Philips,C0701,Jonathan,Male,Lake Morganstad,S010,Store_10,South Carla,8,471.00,0.10,3391.20,450.04
2023-05-08,P0331,Oreo Party,Food,Oreo,C0126,Michael,Male,Joseborough,S039,Store_39,West Shawnashire,4,19269.00,0.15,65514.60,17713.43
2023-08-27,P0329,Oreo Left,Food,Oreo,C0556,John,Female,North John,S016,Store_16,West Leah,9,35425.00,0.10,286942.50,25687.32
2023-04-01,P0293,Tefal Close,Home,Tefal,C0710,Marilyn,Female,Samanthahaven,S030,Store_30,Nicoleton,6,21021.00,0.15,107207.10,29463.18
2023-09-23,P0419,L'Oreal Evidence,Beauty,L'Oreal,C0906,Jorge,Female,Port Tara,S029,Store_29,Lake Kimberlyland,6,40747.00,0.10,220033.80,50587.54
2023-12-15,P0460,Estee Lauder Artist,Beauty,Estee Lauder,C0827,Zachary,Female,Ivanstad,S010,Store_10,South Carla,2,1808.00,0.00,3616.00,1035.89
